날짜,항공사,출발시간,가격
2024.03.21 Thu,에어부산,"11:10NRT13:50ICN직항, 02시간 40분","성인/모든 결제수단편도 247,800원~"
2024.03.21 Thu,대한항공,"09:15NRT12:00ICN직항, 02시간 45분","성인/KB국민카드(이용실적 충족시)편도 265,100원~"
2024.03.21 Thu,아시아나항공,"09:00NRT11:40ICN직항, 02시간 40분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 288,100원~"
2024.03.21 Thu,일본항공,"14:00NRT16:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 311,800원~"
2024.03.21 Thu,일본항공,"20:35NRT23:20ICN직항, 02시간 45분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 311,800원~"
2024.03.21 Thu,일본항공,"17:00NRT19:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 311,800원~"
2024.03.21 Thu,진에어,"11:00NRT14:00ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 336,600원~"
2024.03.21 Thu,대한항공,"19:10NRT22:00ICN직항, 02시간 50분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 338,800원~"
2024.03.21 Thu,일본항공,"09:15NRT12:00ICN직항, 02시간 45분","성인/KB국민카드편도 959,200원~"
2024.03.21 Thu,ANA항공 ,"15:50NRT18:40ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,255,100원~"
2024.03.21 Thu,ANA항공 ,"19:20NRT22:10ICN직항, 02시간 50분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 1,296,000원~"
2024.03.21 Thu,ANA항공 ,"09:00NRT11:40ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 1,296,000원~"
2024.03.21 Thu,ANA항공 ,"13:20NRT15:55ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 1,296,000원~"
2024.03.22 Fri,이스타항공,"11:50NRT14:30ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 187,900원~"
2024.03.22 Fri,이스타항공,"19:00NRT21:35ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 199,300원~"
2024.03.22 Fri,에어프레미아,"12:10NRT14:45ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 200,900원~"
2024.03.22 Fri,제주항공,"19:50NRT22:50ICN직항, 03시간 00분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 204,400원~"
2024.03.22 Fri,제주항공,"12:30NRT15:30ICN직항, 03시간 00분","성인/삼성카드편도 209,590원~"
2024.03.22 Fri,에어서울,"20:00NRT22:30ICN직항, 02시간 30분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 210,800원~"
2024.03.22 Fri,에어서울,"13:10NRT15:45ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 210,800원~"
2024.03.22 Fri,티웨이항공,"18:50NRT21:50ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 210,800원~"
2024.03.22 Fri,티웨이항공,"14:35NRT17:35ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 210,800원~"
2024.03.22 Fri,제주항공,"18:00NRT21:05ICN직항, 03시간 05분","성인/KB국민카드(이용실적 충족시)편도 220,700원~"
2024.03.22 Fri,제주항공,"11:35NRT14:30ICN직항, 02시간 55분","성인/KB국민카드(이용실적 충족시)편도 220,700원~"
2024.03.22 Fri,제주항공,"14:00NRT16:45ICN직항, 02시간 45분","성인/KB국민카드(이용실적 충족시)편도 220,700원~"
2024.03.22 Fri,진에어,"13:00NRT15:55ICN직항, 02시간 55분","성인/KB국민카드(이용실적 충족시)편도 223,700원~"
2024.03.22 Fri,티웨이항공,"11:35NRT14:35ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 226,300원~"
2024.03.22 Fri,에어부산,"18:30NRT21:00ICN직항, 02시간 30분","성인/모든 결제수단편도 230,000원~"
2024.03.22 Fri,에어서울,"11:25NRT14:05ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 235,300원~"
2024.03.22 Fri,제주항공,"18:10NRT21:05ICN직항, 02시간 55분","성인/KB국민카드(이용실적 충족시)편도 237,000원~"
2024.03.22 Fri,진에어,"19:10NRT22:00ICN직항, 02시간 50분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 243,400원~"
2024.03.22 Fri,진에어,"15:15NRT18:15ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 243,400원~"
2024.03.22 Fri,에티오피아항공,"20:30NRT23:10ICN직항, 02시간 40분주의사항 야간 도착편","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 250,900원~"
2024.03.22 Fri,대한항공,"17:00NRT19:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 252,000원~"
2024.03.22 Fri,대한항공,"09:15NRT12:00ICN직항, 02시간 45분","성인/KB국민카드(이용실적 충족시)편도 252,000원~"
2024.03.22 Fri,아시아나항공,"09:00NRT11:40ICN직항, 02시간 40분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 256,000원~"
2024.03.22 Fri,아시아나항공,"15:50NRT18:40ICN직항, 02시간 50분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 256,000원~"
2024.03.22 Fri,대한항공,"20:35NRT23:20ICN직항, 02시간 45분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 278,100원~"
2024.03.22 Fri,아시아나항공,"19:20NRT22:10ICN직항, 02시간 50분주의사항 야간 도착편","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 283,200원~"
2024.03.22 Fri,아시아나항공,"13:20NRT15:55ICN직항, 02시간 35분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 283,200원~"
2024.03.22 Fri,대한항공,"14:00NRT16:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 297,800원~"
2024.03.22 Fri,일본항공,"09:15NRT12:00ICN직항, 02시간 45분","성인/KB국민카드(이용실적 충족시)편도 311,800원~"
2024.03.22 Fri,일본항공,"20:35NRT23:20ICN직항, 02시간 45분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 311,800원~"
2024.03.22 Fri,일본항공,"17:00NRT19:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 311,800원~"
2024.03.22 Fri,진에어,"11:00NRT14:00ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 312,100원~"
2024.03.22 Fri,에어부산,"11:10NRT13:50ICN직항, 02시간 40분","성인/모든 결제수단편도 327,900원~"
2024.03.22 Fri,대한항공,"19:10NRT22:00ICN직항, 02시간 50분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 338,800원~"
2024.03.22 Fri,대한항공,"11:00NRT14:00ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 368,200원~"
2024.03.22 Fri,일본항공,"14:00NRT16:50ICN직항, 02시간 50분","성인/KB국민카드편도 959,200원~"
2024.03.22 Fri,ANA항공 ,"15:50NRT18:40ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,255,100원~"
2024.03.22 Fri,ANA항공 ,"19:20NRT22:10ICN직항, 02시간 50분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 1,296,000원~"
2024.03.22 Fri,ANA항공 ,"09:00NRT11:40ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 1,296,000원~"
2024.03.22 Fri,ANA항공 ,"13:20NRT15:55ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 1,296,000원~"
2024.03.23 Sat,에어프레미아,"12:10NRT14:45ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 184,600원~"
2024.03.23 Sat,이스타항공,"11:35NRT14:15ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 210,800원~"
2024.03.23 Sat,이스타항공,"19:05NRT21:35ICN직항, 02시간 30분","성인/KB국민카드(이용실적 충족시)편도 210,800원~"
2024.03.23 Sat,이스타항공,"11:50NRT14:30ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 210,800원~"
2024.03.23 Sat,제주항공,"18:00NRT21:05ICN직항, 03시간 05분","성인/KB국민카드(이용실적 충족시)편도 220,700원~"
2024.03.23 Sat,제주항공,"18:10NRT21:05ICN직항, 02시간 55분","성인/KB국민카드(이용실적 충족시)편도 220,700원~"
2024.03.23 Sat,에어서울,"20:00NRT22:30ICN직항, 02시간 30분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 223,000원~"
2024.03.23 Sat,에어서울,"11:25NRT14:05ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 223,000원~"
2024.03.23 Sat,에어서울,"13:10NRT15:45ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 223,000원~"
2024.03.23 Sat,제주항공,"19:50NRT22:50ICN직항, 03시간 00분주의사항 야간 도착편","성인/삼성카드편도 225,840원~"
2024.03.23 Sat,티웨이항공,"11:35NRT14:35ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 226,300원~"
2024.03.23 Sat,티웨이항공,"14:35NRT17:35ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 226,300원~"
2024.03.23 Sat,제주항공,"14:00NRT16:45ICN직항, 02시간 45분","성인/KB국민카드(이용실적 충족시)편도 237,000원~"
2024.03.23 Sat,티웨이항공,"18:50NRT21:50ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 241,900원~"
2024.03.23 Sat,제주항공,"11:35NRT14:30ICN직항, 02시간 55분","성인/삼성카드편도 242,190원~"
2024.03.23 Sat,진에어,"11:00NRT14:00ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 243,400원~"
2024.03.23 Sat,진에어,"19:10NRT22:00ICN직항, 02시간 50분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 243,400원~"
2024.03.23 Sat,진에어,"15:15NRT18:15ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 243,400원~"
2024.03.23 Sat,에티오피아항공,"20:30NRT23:10ICN직항, 02시간 40분주의사항 야간 도착편","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 250,900원~"
2024.03.23 Sat,아시아나항공,"15:50NRT18:40ICN직항, 02시간 50분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 256,000원~"
2024.03.23 Sat,에어부산,"18:30NRT21:00ICN직항, 02시간 30분","성인/모든 결제수단편도 256,700원~"
2024.03.23 Sat,진에어,"13:00NRT15:55ICN직항, 02시간 55분","성인/KB국민카드(이용실적 충족시)편도 263,000원~"
2024.03.23 Sat,아시아나항공,"19:20NRT22:10ICN직항, 02시간 50분주의사항 야간 도착편","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 283,200원~"
2024.03.23 Sat,에어부산,"11:10NRT13:50ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 287,700원~"
2024.03.23 Sat,대한항공,"20:35NRT23:20ICN직항, 02시간 45분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 297,800원~"
2024.03.23 Sat,대한항공,"17:00NRT19:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 297,800원~"
2024.03.23 Sat,대한항공,"09:15NRT12:00ICN직항, 02시간 45분","성인/KB국민카드(이용실적 충족시)편도 304,400원~"
2024.03.23 Sat,대한항공,"14:00NRT16:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 304,400원~"
2024.03.23 Sat,아시아나항공,"13:20NRT15:55ICN직항, 02시간 35분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 307,300원~"
2024.03.23 Sat,대한항공,"11:00NRT14:00ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 338,800원~"
2024.03.23 Sat,대한항공,"19:10NRT22:00ICN직항, 02시간 50분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 338,800원~"
2024.03.23 Sat,아시아나항공,"09:00NRT11:40ICN직항, 02시간 40분","성인/삼성카드편도 465,400원~"
2024.03.23 Sat,일본항공,"14:00NRT16:50ICN직항, 02시간 50분","성인/KB국민카드편도 959,200원~"
2024.03.23 Sat,일본항공,"09:15NRT12:00ICN직항, 02시간 45분","성인/KB국민카드편도 959,200원~"
2024.03.23 Sat,일본항공,"17:00NRT19:50ICN직항, 02시간 50분","성인/KB국민카드편도 959,200원~"
2024.03.23 Sat,일본항공,"20:35NRT23:20ICN직항, 02시간 45분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 1,212,100원~"
2024.03.23 Sat,ANA항공 ,"15:50NRT18:40ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,255,100원~"
2024.03.23 Sat,ANA항공 ,"19:20NRT22:10ICN직항, 02시간 50분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 1,296,000원~"
2024.03.23 Sat,ANA항공 ,"09:00NRT11:40ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 1,296,000원~"
2024.03.23 Sat,ANA항공 ,"13:20NRT15:55ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 1,296,000원~"
2024.03.24 Sun,제주항공,"12:30NRT15:30ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 314,800원~"
2024.03.24 Sun,티웨이항공,"11:35NRT14:35ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 319,600원~"
2024.03.24 Sun,에어프레미아,"12:30NRT15:15ICN직항, 02시간 45분","성인/KB국민카드(이용실적 충족시)편도 328,500원~"
2024.03.24 Sun,에어부산,"11:10NRT13:50ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 328,600원~"
2024.03.24 Sun,이스타항공,"19:05NRT21:35ICN직항, 02시간 30분","성인/KB국민카드(이용실적 충족시)편도 336,000원~"
2024.03.24 Sun,이스타항공,"11:50NRT14:30ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 336,000원~"
2024.03.24 Sun,제주항공,"18:10NRT21:05ICN직항, 02시간 55분","성인/삼성카드편도 337,300원~"
2024.03.24 Sun,제주항공,"11:35NRT14:30ICN직항, 02시간 55분","성인/KB국민카드(이용실적 충족시)편도 339,400원~"
2024.03.24 Sun,에티오피아항공,"20:30NRT23:10ICN직항, 02시간 40분주의사항 야간 도착편","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 342,100원~"
2024.03.24 Sun,제주항공,"14:00NRT16:45ICN직항, 02시간 45분","성인/KB국민카드(이용실적 충족시)편도 355,700원~"
2024.03.24 Sun,티웨이항공,"18:50NRT21:50ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 356,400원~"
2024.03.24 Sun,티웨이항공,"14:35NRT17:35ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 356,400원~"
2024.03.24 Sun,에어부산,"18:30NRT21:00ICN직항, 02시간 30분","성인/KB국민카드(이용실적 충족시)편도 361,300원~"
2024.03.24 Sun,에어서울,"20:00NRT22:30ICN직항, 02시간 30분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 366,200원~"
2024.03.24 Sun,에어서울,"11:25NRT14:05ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 366,200원~"
2024.03.24 Sun,에어서울,"13:10NRT15:45ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 366,200원~"
2024.03.24 Sun,제주항공,"19:50NRT22:50ICN직항, 03시간 00분주의사항 야간 도착편","성인/삼성카드편도 381,000원~"
2024.03.24 Sun,진에어,"13:00NRT15:55ICN직항, 02시간 55분","성인/KB국민카드(이용실적 충족시)편도 401,300원~"
2024.03.24 Sun,진에어,"11:00NRT14:00ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 401,300원~"
2024.03.24 Sun,진에어,"19:10NRT22:00ICN직항, 02시간 50분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 401,300원~"
2024.03.24 Sun,진에어,"15:15NRT18:15ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 401,300원~"
2024.03.24 Sun,대한항공,"09:15NRT12:00ICN직항, 02시간 45분","성인/KB국민카드(이용실적 충족시)편도 417,300원~"
2024.03.24 Sun,대한항공,"20:35NRT23:20ICN직항, 02시간 45분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 491,000원~"
2024.03.24 Sun,아시아나항공,"09:00NRT11:40ICN직항, 02시간 40분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 496,600원~"
2024.03.24 Sun,아시아나항공,"15:50NRT18:40ICN직항, 02시간 50분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 561,500원~"
2024.03.24 Sun,아시아나항공,"13:20NRT15:55ICN직항, 02시간 35분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 561,500원~"
2024.03.24 Sun,대한항공,"14:00NRT16:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 633,300원~"
2024.03.24 Sun,아시아나항공,"19:20NRT22:10ICN직항, 02시간 50분주의사항 야간 도착편","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 636,700원~"
2024.03.24 Sun,대한항공,"17:00NRT19:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 643,200원~"
2024.03.24 Sun,일본항공,"14:00NRT16:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,212,100원~"
2024.03.24 Sun,일본항공,"09:15NRT12:00ICN직항, 02시간 45분","성인/KB국민카드(이용실적 충족시)편도 1,212,100원~"
2024.03.24 Sun,일본항공,"20:35NRT23:20ICN직항, 02시간 45분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 1,212,100원~"
2024.03.24 Sun,일본항공,"17:00NRT19:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,212,100원~"
2024.03.24 Sun,ANA항공 ,"15:50NRT18:40ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,255,100원~"
2024.03.24 Sun,ANA항공 ,"09:00NRT11:40ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 1,296,000원~"
2024.03.25 Mon,이스타항공,"19:00NRT21:35ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 262,300원~"
2024.03.25 Mon,티웨이항공,"18:50NRT21:50ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 273,000원~"
2024.03.25 Mon,에어서울,"20:00NRT22:30ICN직항, 02시간 30분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 276,300원~"
2024.03.25 Mon,제주항공,"19:50NRT22:50ICN직항, 03시간 00분주의사항 야간 도착편","성인/삼성카드편도 284,700원~"
2024.03.25 Mon,대한항공,"20:35NRT23:20ICN직항, 02시간 45분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 284,800원~"
2024.03.25 Mon,에어프레미아,"12:30NRT15:15ICN직항, 02시간 45분","성인/KB국민카드(이용실적 충족시)편도 303,300원~"
2024.03.25 Mon,대한항공,"17:00NRT19:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 304,400원~"
2024.03.25 Mon,에어서울,"16:30NRT19:15ICN직항, 02시간 45분","성인/KB국민카드(이용실적 충족시)편도 309,000원~"
2024.03.25 Mon,에어서울,"13:10NRT15:45ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 309,000원~"
2024.03.25 Mon,제주항공,"14:00NRT16:45ICN직항, 02시간 45분","성인/삼성카드편도 310,900원~"
2024.03.25 Mon,이스타항공,"11:50NRT14:30ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 311,400원~"
2024.03.25 Mon,제주항공,"11:35NRT14:30ICN직항, 02시간 55분","성인/KB국민카드(이용실적 충족시)편도 314,800원~"
2024.03.25 Mon,에어부산,"18:30NRT21:00ICN직항, 02시간 30분","성인/KB국민카드(이용실적 충족시)편도 328,600원~"
2024.03.25 Mon,진에어,"19:10NRT22:00ICN직항, 02시간 50분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 336,600원~"
2024.03.25 Mon,제주항공,"18:10NRT21:05ICN직항, 02시간 55분","성인/KB국민카드(이용실적 충족시)편도 355,700원~"
2024.03.25 Mon,진에어,"15:15NRT18:15ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 356,200원~"
2024.03.25 Mon,티웨이항공,"11:35NRT14:35ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 356,400원~"
2024.03.25 Mon,에어서울,"11:25NRT14:05ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 366,200원~"
2024.03.25 Mon,진에어,"13:00NRT15:55ICN직항, 02시간 55분","성인/KB국민카드(이용실적 충족시)편도 401,300원~"
2024.03.25 Mon,진에어,"11:00NRT14:00ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 401,300원~"
2024.03.25 Mon,대한항공,"14:00NRT16:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 417,300원~"
2024.03.25 Mon,티웨이항공,"14:35NRT17:35ICN직항, 03시간 00분","성인/모든 결제수단편도 448,800원~"
2024.03.25 Mon,아시아나항공,"19:20NRT22:10ICN직항, 02시간 50분주의사항 야간 도착편","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 496,600원~"
2024.03.25 Mon,아시아나항공,"13:20NRT15:55ICN직항, 02시간 35분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 636,700원~"
2024.03.25 Mon,아시아나항공,"15:50NRT18:40ICN직항, 02시간 50분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 636,700원~"
2024.03.25 Mon,일본항공,"14:00NRT16:50ICN직항, 02시간 50분","성인/KB국민카드편도 959,200원~"
2024.03.25 Mon,일본항공,"20:35NRT23:20ICN직항, 02시간 45분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 1,212,100원~"
2024.03.25 Mon,일본항공,"17:00NRT19:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,212,100원~"
2024.03.25 Mon,ANA항공 ,"19:20NRT22:10ICN직항, 02시간 50분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 1,296,000원~"
2024.03.26 Tue,이스타항공,"19:00NRT21:35ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 210,800원~"
2024.03.26 Tue,티웨이항공,"18:50NRT21:50ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 226,300원~"
2024.03.26 Tue,티웨이항공,"14:35NRT17:35ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 226,300원~"
2024.03.26 Tue,이스타항공,"11:35NRT14:15ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 233,700원~"
2024.03.26 Tue,이스타항공,"11:50NRT14:30ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 233,700원~"
2024.03.26 Tue,에어서울,"22:05NRT23:59ICN직항, 01시간 54분주의사항 야간 출발편 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 235,300원~"
2024.03.26 Tue,에어서울,"16:50NRT19:30ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 235,300원~"
2024.03.26 Tue,제주항공,"18:00NRT21:05ICN직항, 03시간 05분","성인/KB국민카드(이용실적 충족시)편도 237,000원~"
2024.03.26 Tue,제주항공,"18:10NRT21:05ICN직항, 02시간 55분","성인/KB국민카드(이용실적 충족시)편도 237,000원~"
2024.03.26 Tue,제주항공,"19:50NRT22:50ICN직항, 03시간 00분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 237,000원~"
2024.03.26 Tue,진에어,"19:10NRT22:00ICN직항, 02시간 50분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 243,400원~"
2024.03.26 Tue,대한항공,"20:35NRT23:20ICN직항, 02시간 45분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 245,500원~"
2024.03.26 Tue,티웨이항공,"11:35NRT14:35ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 257,400원~"
2024.03.26 Tue,대한항공,"17:00NRT19:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 265,100원~"
2024.03.26 Tue,제주항공,"14:00NRT16:45ICN직항, 02시간 45분","성인/KB국민카드(이용실적 충족시)편도 265,700원~"
2024.03.26 Tue,아시아나항공,"19:20NRT22:10ICN직항, 02시간 50분주의사항 야간 도착편","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 268,800원~"
2024.03.26 Tue,진에어,"15:15NRT18:15ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 287,500원~"
2024.03.26 Tue,아시아나항공,"13:20NRT15:55ICN직항, 02시간 35분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 288,100원~"
2024.03.26 Tue,아시아나항공,"15:50NRT18:40ICN직항, 02시간 50분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 288,100원~"
2024.03.26 Tue,에어부산,"18:30NRT21:00ICN직항, 02시간 30분","성인/KB국민카드(이용실적 충족시)편도 304,100원~"
2024.03.26 Tue,대한항공,"14:00NRT16:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 304,400원~"
2024.03.26 Tue,일본항공,"20:35NRT23:20ICN직항, 02시간 45분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 311,800원~"
2024.03.26 Tue,에어부산,"11:10NRT13:50ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 328,600원~"
2024.03.26 Tue,대한항공,"19:10NRT22:00ICN직항, 02시간 50분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 338,800원~"
2024.03.26 Tue,에어서울,"11:25NRT14:05ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 366,200원~"
2024.03.26 Tue,진에어,"13:00NRT15:55ICN직항, 02시간 55분","성인/KB국민카드(이용실적 충족시)편도 401,300원~"
2024.03.26 Tue,진에어,"11:00NRT14:00ICN직항, 03시간 00분","성인/KB국민카드(이용실적 충족시)편도 401,300원~"
2024.03.26 Tue,대한항공,"09:15NRT12:00ICN직항, 02시간 45분","성인/KB국민카드(이용실적 충족시)편도 417,300원~"
2024.03.26 Tue,아시아나항공,"09:00NRT11:40ICN직항, 02시간 40분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 421,400원~"
2024.03.26 Tue,일본항공,"14:00NRT16:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,212,100원~"
2024.03.26 Tue,일본항공,"09:15NRT12:00ICN직항, 02시간 45분","성인/KB국민카드(이용실적 충족시)편도 1,212,100원~"
2024.03.26 Tue,일본항공,"17:00NRT19:50ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,212,100원~"
2024.03.26 Tue,ANA항공 ,"15:50NRT18:40ICN직항, 02시간 50분","성인/KB국민카드(이용실적 충족시)편도 1,255,100원~"
2024.03.26 Tue,ANA항공 ,"19:20NRT22:10ICN직항, 02시간 50분주의사항 야간 도착편","성인/KB국민카드(이용실적 충족시)편도 1,296,000원~"
2024.03.26 Tue,ANA항공 ,"09:00NRT11:40ICN직항, 02시간 40분","성인/KB국민카드(이용실적 충족시)편도 1,296,000원~"
2024.03.26 Tue,ANA항공 ,"13:20NRT15:55ICN직항, 02시간 35분","성인/KB국민카드(이용실적 충족시)편도 1,296,000원~"
